"file","caption","alt_text","category","png_time","StartTime"
"comp_lenfit_flt1mkt0_page4.png","Length comps, whole catch, SEINE (plot 1 of 6).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 6) (plot 3 of 6) (plot 4 of 6)",NA,"LenComp",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"comp_lenfit_flt1mkt0_page5.png","Length comps, whole catch, SEINE (plot 1 of 6).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 6) (plot 3 of 6) (plot 4 of 6) (plot 5 of 6)",NA,"LenComp",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"comp_lenfit_flt1mkt0_page6.png","Length comps, whole catch, SEINE (plot 1 of 6).<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method. (plot 2 of 6) (plot 3 of 6) (plot 4 of 6) (plot 5 of 6) (plot 6 of 6)",NA,"LenComp",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"comp_lenfit_residsflt1mkt0_page6.png","Pearson residuals, whole catch, SEINE (max=209.46) (plot 6 of 6) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"comp_lenfit_sampsize_flt1mkt0.png","N-EffN comparison, Length comps, whole catch, SEINE",NA,"LenComp",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"comp_lenfit_data_weighting_TA1.8_SEINE.png","Mean length for SEINE with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from SEINE:<br>0.1392 (0.0824-0.2838) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"comp_lenfit_flt2mkt0.png","Length comps, whole catch, ECOCADIZ.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"comp_lenfit_residsflt2mkt0.png","Pearson residuals, whole catch, ECOCADIZ (max=21.6) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"comp_lenfit_sampsize_flt2mkt0.png","N-EffN comparison, Length comps, whole catch, ECOCADIZ",NA,"LenComp",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"comp_lenfit_data_weighting_TA1.8_ECOCADIZ.png","Mean length for ECOCADIZ with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from ECOCADIZ:<br>0.0563 (0.0377-0.1344) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"comp_lenfit_flt3mkt0.png","Length comps, whole catch, PELAGO.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"comp_lenfit_residsflt3mkt0.png","Pearson residuals, whole catch, PELAGO (max=50.05) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"comp_lenfit_sampsize_flt3mkt0.png","N-EffN comparison, Length comps, whole catch, PELAGO",NA,"LenComp",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"comp_lenfit_data_weighting_TA1.8_PELAGO.png","Mean length for PELAGO with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from PELAGO:<br>0.0726 (0.0523-0.1374) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"comp_lenfit_flt4mkt0.png","Length comps, whole catch, ECORECLUTAS.<br><br>'N adj.' is the input sample size after data-weighting adjustment. N eff. is the calculated effective sample size used in the McAllister-Ianelli tuning method.",NA,"LenComp",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"comp_lenfit_residsflt4mkt0.png","Pearson residuals, whole catch, ECORECLUTAS (max=13.61) <br> 
Closed bubbles are positive residuals (observed > expected) and open bubbles are negative residuals (observed < expected).",NA,"LenComp",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"comp_lenfit_sampsize_flt4mkt0.png","N-EffN comparison, Length comps, whole catch, ECORECLUTAS",NA,"LenComp",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"comp_lenfit_data_weighting_TA1.8_ECORECLUTAS.png","Mean length for ECORECLUTAS with 95% confidence intervals based on current sample sizes.<br>Francis data weighting method TA1.8: thinner intervals (with capped ends) show result of further adjusting sample sizes based on suggested multiplier (with 95% interval) for len data from ECORECLUTAS:<br>0.042 (0.0292-0.1097) <br>For more info, see  <a href=https://doi.org/10.1139/f2011-025> Francis (2011)</a>.",NA,"LenComp",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"yield1_yield_curve.png","Yield curve",NA,"Yield",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"yield2_yield_curve_with_refpoints.png","Yield curve with reference points",NA,"Yield",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"yield3_surplus_production.png","Surplus production vs. biomass plot. For interpretation, see<br> <blockquote>Walters, Hilborn, and  Christensen, 2008, Surplus production dynamics in declining and recovering fish populations. <i>Can. J. Fish. Aquat. Sci.</i> 65: 2536-2551.</blockquote>",NA,"Yield",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"yield4_YPR_timeseries.png","Time series of yield per recruit (kg)",NA,"Yield",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"data_plot.png","Data presence by year for each fleet and data type.",NA,"Data",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"data_plot2.png","Data presence by year for each fleet, where circle area is <br>  relative within a data type. Circles are proportional to <br>  total catch for catches; to precision for indices, discards, and <br>  mean body weight observations; and to total sample size for <br> compositions and mean weight- or length-at-age observations. <br> Observations excluded from the likelihood have <br> equal size for all years. <br> Note that since the circles are are scaled relative <br>  to maximum within each type, the scaling within separate plots <br>  should not be compared. <br>This is a seasonal model, so scaling is based on either <br>  the sum of samples within each year (for things like comps) <br>  or the average among observations within a year (for  <br>  things like index uncertainty).",NA,"Data",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"parameter_distributions_page1.png","Parameter distribution plots (plot 1 of 2). <br>Deviation parameters are not included. <br>Plotting range is equal to input limits on parameters. Use fitrange = TRUE to scale the range to the estimates.",NA,"Pars",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"parameter_distributions_page2.png","Parameter distribution plots (plot 2 of 2).",NA,"Pars",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"parameterchecks.html","<b>Estimated parameters (excluding deviation parameters)</b><br> Any parameter with a gradient value with an absolute value above 0.001 or a parameter on bounds is colored in red.",NA,"DiagnosticTables",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"correlationcheck.html","<b>Highly correlated parameter pairs</b><br> Pairs of parameters with the  50  highest correlations, sorted by absolute value of the correlation. Correlations above 0.95 (in absolute value) are colored in red. These parameters may be confounded or may cause convergence issues.",NA,"DiagnosticTables",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
"lowcorrelationcheck.html","<b>Parameters with low correlations</b><br> Estimated parameters that are the least correlated with all other parameters. The correlation value represents the maximum correlation between the parameter in question and all other estimated parameters. Uncorrelated parameters may not be playing a significant role in the model. Maximum correlations below 0.01 are colored in red.",NA,"DiagnosticTables",2024-06-29 12:39:35.819108,"StartTime: Fri Jun 28 13:18:02 2024"
